T05,"Ratio of girls to boys in primary, secondary and tertiary education",,,,,
30,Eastern Asia,1995,Ratio of girls to boys in secondary education,0.8879,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2005,Ratio of girls to boys in secondary education,0.9816,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2010,Ratio of girls to boys in secondary education,0.9981,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2015,Ratio of girls to boys in secondary education,1.0221,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2016,Ratio of girls to boys in secondary education,1.0174,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2017,Ratio of girls to boys in secondary education,1.0187,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2018,Ratio of girls to boys in secondary education,1.0176,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,1995,Ratio of girls to boys in tertiary education,0.6426,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2005,Ratio of girls to boys in tertiary education,0.8603,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2010,Ratio of girls to boys in tertiary education,1.0025,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2016,Ratio of girls to boys in tertiary education,1.1441,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2017,Ratio of girls to boys in tertiary education,1.1490,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2018,Ratio of girls to boys in tertiary education,1.1606,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,1995,Ratio of girls to boys in primary education,0.9696,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Ratio of girls to boys in primary education,0.9719,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2010,Ratio of girls to boys in primary education,1.0030,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2015,Ratio of girls to boys in primary education,0.9747,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2016,Ratio of girls to boys in primary education,0.9783,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2017,Ratio of girls to boys in primary education,0.9761,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2018,Ratio of girls to boys in primary education,0.9755,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,1995,Ratio of girls to boys in secondary education,0.9270,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Ratio of girls to boys in secondary education,0.9971,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2010,Ratio of girls to boys in secondary education,1.0112,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2015,Ratio of girls to boys in secondary education,1.0032,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2016,Ratio of girls to boys in secondary education,1.0237,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2017,Ratio of girls to boys in secondary education,1.0213,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2018,Ratio of girls to boys in secondary education,1.0257,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,1995,Ratio of girls to boys in tertiary education,0.9495,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Ratio of girls to boys in tertiary education,1.0000,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2010,Ratio of girls to boys in tertiary education,1.0674,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2015,Ratio of girls to boys in tertiary education,1.1765,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2016,Ratio of girls to boys in tertiary education,1.2158,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2017,Ratio of girls to boys in tertiary education,1.2250,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2018,Ratio of girls to boys in tertiary education,1.2334,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,1995,Ratio of girls to boys in primary education,0.8179,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,2005,Ratio of girls to boys in primary education,0.9558,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,2010,Ratio of girls to boys in primary education,0.9996,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,2015,Ratio of girls to boys in primary education,1.0614,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,2016,Ratio of girls to boys in primary education,1.0909,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,2017,Ratio of girls to boys in primary education,1.0810,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
34,Southern Asia,2018,Ratio of girls to boys in primary education,1.0749,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
